date,train_number,train_name,station_code,delay_minutes,month,day_of_week,is_weekend,is_monsoon,is_fog_season,is_festival_season,stop_sequence,total_stops
2026-01-28,12903,Golden Temple Mail,BVI,8.5,1,2,False,False,True,False,2,10
2026-01-28,12903,Golden Temple Mail,BL,3.5,1,2,False,False,True,False,3,10
2026-01-28,12903,Golden Temple Mail,ST,5.2,1,2,False,False,True,False,4,10
2026-01-28,12903,Golden Temple Mail,BRC,20.3,1,2,False,False,True,False,5,10
2026-01-28,12903,Golden Temple Mail,RTM,20.2,1,2,False,False,True,False,6,10
2026-01-28,12903,Golden Temple Mail,KOTA,22.5,1,2,False,False,True,False,7,10
2026-01-28,12903,Golden Temple Mail,SWM,17.5,1,2,False,False,True,False,8,10
2026-01-28,12903,Golden Temple Mail,MTJ,19.5,1,2,False,False,True,False,9,10
2026-01-28,12903,Golden Temple Mail,NDLS,32.8,1,2,False,False,True,False,10,10
2026-01-28,12925,Paschim Express,MMCT,4.5,1,2,False,False,True,False,1,9
2026-01-28,12925,Paschim Express,BVI,0.0,1,2,False,False,True,False,2,9
2026-01-28,12925,Paschim Express,ST,0.2,1,2,False,False,True,False,3,9
2026-01-28,12925,Paschim Express,BRC,8.0,1,2,False,False,True,False,4,9
2026-01-28,12925,Paschim Express,RTM,19.2,1,2,False,False,True,False,5,9
2026-01-28,12925,Paschim Express,KOTA,57.0,1,2,False,False,True,False,6,9
2026-01-28,12925,Paschim Express,SWM,59.6,1,2,False,False,True,False,7,9
2026-01-28,12925,Paschim Express,MTJ,73.8,1,2,False,False,True,False,8,9
2026-01-28,12925,Paschim Express,NDLS,97.3,1,2,False,False,True,False,9,9
2026-01-28,12909,Garib Rath,MMCT,5.2,1,2,False,False,True,False,1,6
2026-01-28,12909,Garib Rath,BVI,8.7,1,2,False,False,True,False,2,6
2026-01-28,12909,Garib Rath,ST,6.9,1,2,False,False,True,False,3,6
2026-01-28,12909,Garib Rath,BRC,11.3,1,2,False,False,True,False,4,6
2026-01-28,12909,Garib Rath,KOTA,7.8,1,2,False,False,True,False,5,6
2026-01-28,12909,Garib Rath,NDLS,6.1,1,2,False,False,True,False,6,6
2026-01-28,12137,Punjab Mail,CSMT,5.8,1,2,False,False,True,False,1,12
2026-01-28,12137,Punjab Mail,KYN,0.0,1,2,False,False,True,False,2,12
2026-01-28,12137,Punjab Mail,NMD,2.9,1,2,False,False,True,False,3,12
2026-01-28,12137,Punjab Mail,MMR,19.2,1,2,False,False,True,False,4,12
2026-01-28,12137,Punjab Mail,BSL,15.3,1,2,False,False,True,False,5,12
2026-01-28,12137,Punjab Mail,ET,21.6,1,2,False,False,True,False,6,12
2026-01-28,12137,Punjab Mail,BPL,16.6,1,2,False,False,True,False,7,12
2026-01-28,12137,Punjab Mail,JHS,23.3,1,2,False,False,True,False,8,12
2026-01-28,12137,Punjab Mail,GWL,30.5,1,2,False,False,True,False,9,12
2026-01-28,12137,Punjab Mail,AGC,37.9,1,2,False,False,True,False,10,12
2026-01-28,12137,Punjab Mail,MTJ,35.3,1,2,False,False,True,False,11,12
2026-01-28,12137,Punjab Mail,NDLS,40.5,1,2,False,False,True,False,12,12
2026-01-28,12621,Tamil Nadu Express,CSMT,9.8,1,2,False,False,True,False,1,9
2026-01-28,12621,Tamil Nadu Express,KYN,8.5,1,2,False,False,True,False,2,9
2026-01-28,12621,Tamil Nadu Express,MMR,19.2,1,2,False,False,True,False,3,9
2026-01-28,12621,Tamil Nadu Express,BSL,20.3,1,2,False,False,True,False,4,9
2026-01-28,12621,Tamil Nadu Express,ET,31.2,1,2,False,False,True,False,5,9
2026-01-28,12621,Tamil Nadu Express,BPL,48.6,1,2,False,False,True,False,6,9
2026-01-28,12621,Tamil Nadu Express,JHS,62.3,1,2,False,False,True,False,7,9
2026-01-28,12621,Tamil Nadu Express,AGC,68.8,1,2,False,False,True,False,8,9
2026-01-28,12621,Tamil Nadu Express,NDLS,69.3,1,2,False,False,True,False,9,9
2026-01-28,12261,Mumbai Duronto Central,CSMT,0.0,1,2,False,False,True,False,1,2
2026-01-28,12261,Mumbai Duronto Central,NDLS,0.3,1,2,False,False,True,False,2,2
2026-01-28,12187,Mumbai Garib Rath,CSMT,5.2,1,2,False,False,True,False,1,7
2026-01-28,12187,Mumbai Garib Rath,KYN,4.2,1,2,False,False,True,False,2,7
2026-01-28,12187,Mumbai Garib Rath,BSL,1.9,1,2,False,False,True,False,3,7
2026-01-28,12187,Mumbai Garib Rath,BPL,12.1,1,2,False,False,True,False,4,7
2026-01-28,12187,Mumbai Garib Rath,JHS,25.6,1,2,False,False,True,False,5,7
2026-01-28,12187,Mumbai Garib Rath,GWL,24.2,1,2,False,False,True,False,6,7
2026-01-28,12187,Mumbai Garib Rath,NDLS,32.0,1,2,False,False,True,False,7,7
2026-01-27,12951,Mumbai Rajdhani,MMCT,0.0,1,1,False,False,True,False,1,5
2026-01-27,12951,Mumbai Rajdhani,BRC,15.2,1,1,False,False,True,False,2,5
2026-01-27,12951,Mumbai Rajdhani,KOTA,17.3,1,1,False,False,True,False,3,5
2026-01-27,12951,Mumbai Rajdhani,SWM,24.4,1,1,False,False,True,False,4,5
2026-01-27,12951,Mumbai Rajdhani,NDLS,38.3,1,1,False,False,True,False,5,5
2026-01-27,12953,August Kranti Rajdhani,MMCT,1.8,1,1,False,False,True,False,1,6
2026-01-27,12953,August Kranti Rajdhani,ST,2.6,1,1,False,False,True,False,2,6
2026-01-27,12953,August Kranti Rajdhani,BRC,4.4,1,1,False,False,True,False,3,6
2026-01-27,12953,August Kranti Rajdhani,RTM,11.8,1,1,False,False,True,False,4,6
2026-01-27,12953,August Kranti Rajdhani,KOTA,33.0,1,1,False,False,True,False,5,6
2026-01-27,12953,August Kranti Rajdhani,NDLS,34.3,1,1,False,False,True,False,6,6
2026-01-27,12267,Mumbai Duronto,MMCT,2.2,1,1,False,False,True,False,1,2
2026-01-27,12267,Mumbai Duronto,NDLS,4.1,1,1,False,False,True,False,2,2
2026-01-27,12903,Golden Temple Mail,MMCT,6.7,1,1,False,False,True,False,1,10
2026-01-27,12903,Golden Temple Mail,BVI,0.9,1,1,False,False,True,False,2,10
2026-01-27,12903,Golden Temple Mail,BL,9.2,1,1,False,False,True,False,3,10
2026-01-27,12903,Golden Temple Mail,ST,11.7,1,1,False,False,True,False,4,10
2026-01-27,12903,Golden Temple Mail,BRC,35.5,1,1,False,False,True,False,5,10
2026-01-27,12903,Golden Temple Mail,RTM,59.4,1,1,False,False,True,False,6,10
2026-01-27,12903,Golden Temple Mail,KOTA,73.8,1,1,False,False,True,False,7,10
2026-01-27,12903,Golden Temple Mail,SWM,85.6,1,1,False,False,True,False,8,10
2026-01-27,12903,Golden Temple Mail,MTJ,82.7,1,1,False,False,True,False,9,10
2026-01-27,12903,Golden Temple Mail,NDLS,109.6,1,1,False,False,True,False,10,10
2026-01-27,12925,Paschim Express,MMCT,8.0,1,1,False,False,True,False,1,9
2026-01-27,12925,Paschim Express,BVI,6.7,1,1,False,False,True,False,2,9
2026-01-27,12925,Paschim Express,ST,11.2,1,1,False,False,True,False,3,9
2026-01-27,12925,Paschim Express,BRC,30.6,1,1,False,False,True,False,4,9
2026-01-27,12925,Paschim Express,RTM,35.7,1,1,False,False,True,False,5,9
2026-01-27,12925,Paschim Express,KOTA,48.0,1,1,False,False,True,False,6,9
2026-01-27,12925,Paschim Express,SWM,50.6,1,1,False,False,True,False,7,9
2026-01-27,12925,Paschim Express,MTJ,52.0,1,1,False,False,True,False,8,9
2026-01-27,12925,Paschim Express,NDLS,59.5,1,1,False,False,True,False,9,9
2026-01-27,12909,Garib Rath,MMCT,12.0,1,1,False,False,True,False,1,6
2026-01-27,12909,Garib Rath,BVI,12.2,1,1,False,False,True,False,2,6
2026-01-27,12909,Garib Rath,ST,28.1,1,1,False,False,True,False,3,6
2026-01-27,12909,Garib Rath,BRC,33.2,1,1,False,False,True,False,4,6
2026-01-27,12909,Garib Rath,KOTA,55.5,1,1,False,False,True,False,5,6
2026-01-27,12909,Garib Rath,NDLS,65.4,1,1,False,False,True,False,6,6
2026-01-27,12137,Punjab Mail,CSMT,10.1,1,1,False,False,True,False,1,12
2026-01-27,12137,Punjab Mail,KYN,4.8,1,1,False,False,True,False,2,12
2026-01-27,12137,Punjab Mail,NMD,22.7,1,1,False,False,True,False,3,12
2026-01-27,12137,Punjab Mail,MMR,28.2,1,1,False,False,True,False,4,12
2026-01-27,12137,Punjab Mail,BSL,38.5,1,1,False,False,True,False,5,12
2026-01-27,12137,Punjab Mail,ET,43.3,1,1,False,False,True,False,6,12
2026-01-27,12137,Punjab Mail,BPL,43.1,1,1,False,False,True,False,7,12
2026-01-27,12137,Punjab Mail,JHS,50.1,1,1,False,False,True,False,8,12
2026-01-27,12137,Punjab Mail,GWL,75.8,1,1,False,False,True,False,9,12
2026-01-27,12137,Punjab Mail,AGC,82.4,1,1,False,False,True,False,10,12
2026-01-27,12137,Punjab Mail,MTJ,79.7,1,1,False,False,True,False,11,12
2026-01-27,12137,Punjab Mail,NDLS,94.6,1,1,False,False,True,False,12,12
2026-01-27,12621,Tamil Nadu Express,CSMT,5.4,1,1,False,False,True,False,1,9
2026-01-27,12621,Tamil Nadu Express,KYN,19.7,1,1,False,False,True,False,2,9
2026-01-27,12621,Tamil Nadu Express,MMR,29.0,1,1,False,False,True,False,3,9
2026-01-27,12621,Tamil Nadu Express,BSL,25.2,1,1,False,False,True,False,4,9
2026-01-27,12621,Tamil Nadu Express,ET,21.6,1,1,False,False,True,False,5,9
2026-01-27,12621,Tamil Nadu Express,BPL,20.9,1,1,False,False,True,False,6,9
2026-01-27,12621,Tamil Nadu Express,JHS,42.2,1,1,False,False,True,False,7,9
2026-01-27,12621,Tamil Nadu Express,AGC,54.5,1,1,False,False,True,False,8,9
2026-01-27,12621,Tamil Nadu Express,NDLS,52.1,1,1,False,False,True,False,9,9
2026-01-27,12261,Mumbai Duronto Central,CSMT,22.9,1,1,False,False,True,False,1,2
2026-01-27,12261,Mumbai Duronto Central,NDLS,11.6,1,1,False,False,True,False,2,2
2026-01-27,12187,Mumbai Garib Rath,CSMT,18.8,1,1,False,False,True,False,1,7
2026-01-27,12187,Mumbai Garib Rath,KYN,9.5,1,1,False,False,True,False,2,7
2026-01-27,12187,Mumbai Garib Rath,BSL,40.8,1,1,False,False,True,False,3,7
2026-01-27,12187,Mumbai Garib Rath,BPL,49.7,1,1,False,False,True,False,4,7
2026-01-27,12187,Mumbai Garib Rath,JHS,54.6,1,1,False,False,True,False,5,7
2026-01-27,12187,Mumbai Garib Rath,GWL,49.6,1,1,False,False,True,False,6,7
2026-01-27,12187,Mumbai Garib Rath,NDLS,49.9,1,1,False,False,True,False,7,7
2026-01-26,12951,Mumbai Rajdhani,MMCT,7.4,1,0,False,False,True,False,1,5
2026-01-26,12951,Mumbai Rajdhani,BRC,6.1,1,0,False,False,True,False,2,5
2026-01-26,12951,Mumbai Rajdhani,KOTA,22.8,1,0,False,False,True,False,3,5
2026-01-26,12951,Mumbai Rajdhani,SWM,21.8,1,0,False,False,True,False,4,5
2026-01-26,12951,Mumbai Rajdhani,NDLS,45.3,1,0,False,False,True,False,5,5
2026-01-26,12953,August Kranti Rajdhani,MMCT,9.4,1,0,False,False,True,False,1,6
2026-01-26,12953,August Kranti Rajdhani,ST,0.0,1,0,False,False,True,False,2,6
2026-01-26,12953,August Kranti Rajdhani,BRC,5.0,1,0,False,False,True,False,3,6
2026-01-26,12953,August Kranti Rajdhani,RTM,29.9,1,0,False,False,True,False,4,6
2026-01-26,12953,August Kranti Rajdhani,KOTA,34.5,1,0,False,False,True,False,5,6
2026-01-26,12953,August Kranti Rajdhani,NDLS,42.3,1,0,False,False,True,False,6,6
2026-01-26,12267,Mumbai Duronto,MMCT,0.0,1,0,False,False,True,False,1,2
2026-01-26,12267,Mumbai Duronto,NDLS,3.6,1,0,False,False,True,False,2,2
2026-01-26,12903,Golden Temple Mail,MMCT,0.0,1,0,False,False,True,False,1,10
2026-01-26,12903,Golden Temple Mail,BVI,9.6,1,0,False,False,True,False,2,10
2026-01-26,12903,Golden Temple Mail,BL,15.1,1,0,False,False,True,False,3,10
2026-01-26,12903,Golden Temple Mail,ST,15.1,1,0,False,False,True,False,4,10
2026-01-26,12903,Golden Temple Mail,BRC,25.5,1,0,False,False,True,False,5,10
2026-01-26,12903,Golden Temple Mail,RTM,34.1,1,0,False,False,True,False,6,10
2026-01-26,12903,Golden Temple Mail,KOTA,39.1,1,0,False,False,True,False,7,10
2026-01-26,12903,Golden Temple Mail,SWM,39.3,1,0,False,False,True,False,8,10
2026-01-26,12903,Golden Temple Mail,MTJ,51.4,1,0,False,False,True,False,9,10
2026-01-26,12903,Golden Temple Mail,NDLS,58.7,1,0,False,False,True,False,10,10
2026-01-26,12925,Paschim Express,MMCT,4.4,1,0,False,False,True,False,1,9
2026-01-26,12925,Paschim Express,BVI,5.5,1,0,False,False,True,False,2,9
2026-01-26,12925,Paschim Express,ST,13.1,1,0,False,False,True,False,3,9
2026-01-26,12925,Paschim Express,BRC,15.8,1,0,False,False,True,False,4,9
2026-01-26,12925,Paschim Express,RTM,25.5,1,0,False,False,True,False,5,9
2026-01-26,12925,Paschim Express,KOTA,29.2,1,0,False,False,True,False,6,9
2026-01-26,12925,Paschim Express,SWM,41.6,1,0,False,False,True,False,7,9
2026-01-26,12925,Paschim Express,MTJ,59.2,1,0,False,False,True,False,8,9
2026-01-26,12925,Paschim Express,NDLS,69.0,1,0,False,False,True,False,9,9
2026-01-26,12909,Garib Rath,MMCT,3.9,1,0,False,False,True,False,1,6
2026-01-26,12909,Garib Rath,BVI,6.2,1,0,False,False,True,False,2,6
2026-01-26,12909,Garib Rath,ST,1.2,1,0,False,False,True,False,3,6
2026-01-26,12909,Garib Rath,BRC,7.5,1,0,False,False,True,False,4,6
2026-01-26,12909,Garib Rath,KOTA,36.9,1,0,False,False,True,False,5,6
2026-01-26,12909,Garib Rath,NDLS,63.2,1,0,False,False,True,False,6,6
2026-01-26,12137,Punjab Mail,CSMT,0.0,1,0,False,False,True,False,1,12
2026-01-26,12137,Punjab Mail,KYN,6.9,1,0,False,False,True,False,2,12
2026-01-26,12137,Punjab Mail,NMD,10.7,1,0,False,False,True,False,3,12
2026-01-26,12137,Punjab Mail,MMR,8.3,1,0,False,False,True,False,4,12
2026-01-26,12137,Punjab Mail,BSL,9.2,1,0,False,False,True,False,5,12
2026-01-26,12137,Punjab Mail,ET,12.5,1,0,False,False,True,False,6,12
2026-01-26,12137,Punjab Mail,BPL,7.5,1,0,False,False,True,False,7,12
2026-01-26,12137,Punjab Mail,JHS,21.9,1,0,False,False,True,False,8,12
2026-01-26,12137,Punjab Mail,GWL,27.8,1,0,False,False,True,False,9,12
2026-01-26,12137,Punjab Mail,AGC,37.5,1,0,False,False,True,False,10,12
2026-01-26,12137,Punjab Mail,MTJ,59.0,1,0,False,False,True,False,11,12
2026-01-26,12137,Punjab Mail,NDLS,74.0,1,0,False,False,True,False,12,12
2026-01-26,12621,Tamil Nadu Express,CSMT,19.7,1,0,False,False,True,False,1,9
2026-01-26,12621,Tamil Nadu Express,KYN,2.2,1,0,False,False,True,False,2,9
2026-01-26,12621,Tamil Nadu Express,MMR,12.9,1,0,False,False,True,False,3,9
2026-01-26,12621,Tamil Nadu Express,BSL,42.9,1,0,False,False,True,False,4,9
2026-01-26,12621,Tamil Nadu Express,ET,67.3,1,0,False,False,True,False,5,9
2026-01-26,12621,Tamil Nadu Express,BPL,65.8,1,0,False,False,True,False,6,9
2026-01-26,12621,Tamil Nadu Express,JHS,71.9,1,0,False,False,True,False,7,9
2026-01-26,12621,Tamil Nadu Express,AGC,66.9,1,0,False,False,True,False,8,9
2026-01-26,12621,Tamil Nadu Express,NDLS,66.5,1,0,False,False,True,False,9,9
2026-01-26,12261,Mumbai Duronto Central,CSMT,5.9,1,0,False,False,True,False,1,2
2026-01-26,12261,Mumbai Duronto Central,NDLS,0.0,1,0,False,False,True,False,2,2
2026-01-26,12187,Mumbai Garib Rath,CSMT,0.0,1,0,False,False,True,False,1,7
2026-01-26,12187,Mumbai Garib Rath,KYN,0.0,1,0,False,False,True,False,2,7
2026-01-26,12187,Mumbai Garib Rath,BSL,9.0,1,0,False,False,True,False,3,7
2026-01-26,12187,Mumbai Garib Rath,BPL,11.0,1,0,False,False,True,False,4,7
2026-01-26,12187,Mumbai Garib Rath,JHS,22.3,1,0,False,False,True,False,5,7
2026-01-26,12187,Mumbai Garib Rath,GWL,20.4,1,0,False,False,True,False,6,7
2026-01-26,12187,Mumbai Garib Rath,NDLS,30.0,1,0,False,False,True,False,7,7
2026-01-25,12951,Mumbai Rajdhani,MMCT,0.0,1,6,True,False,True,False,1,5
2026-01-25,12951,Mumbai Rajdhani,BRC,12.9,1,6,True,False,True,False,2,5
2026-01-25,12951,Mumbai Rajdhani,KOTA,13.7,1,6,True,False,True,False,3,5
2026-01-25,12951,Mumbai Rajdhani,SWM,12.4,1,6,True,False,True,False,4,5
2026-01-25,12951,Mumbai Rajdhani,NDLS,11.3,1,6,True,False,True,False,5,5
2026-01-25,12953,August Kranti Rajdhani,MMCT,15.7,1,6,True,False,True,False,1,6
2026-01-25,12953,August Kranti Rajdhani,ST,3.1,1,6,True,False,True,False,2,6
2026-01-25,12953,August Kranti Rajdhani,BRC,27.3,1,6,True,False,True,False,3,6
2026-01-25,12953,August Kranti Rajdhani,RTM,54.2,1,6,True,False,True,False,4,6
2026-01-25,12953,August Kranti Rajdhani,KOTA,61.7,1,6,True,False,True,False,5,6
2026-01-25,12953,August Kranti Rajdhani,NDLS,72.8,1,6,True,False,True,False,6,6
2026-01-25,12267,Mumbai Duronto,MMCT,11.1,1,6,True,False,True,False,1,2
2026-01-25,12267,Mumbai Duronto,NDLS,4.5,1,6,True,False,True,False,2,2
2026-01-25,12903,Golden Temple Mail,MMCT,23.7,1,6,True,False,True,False,1,10
2026-01-25,12903,Golden Temple Mail,BVI,8.0,1,6,True,False,True,False,2,10
2026-01-25,12903,Golden Temple Mail,BL,18.7,1,6,True,False,True,False,3,10
2026-01-25,12903,Golden Temple Mail,ST,20.2,1,6,True,False,True,False,4,10
2026-01-25,12903,Golden Temple Mail,BRC,34.0,1,6,True,False,True,False,5,10
2026-01-25,12903,Golden Temple Mail,RTM,51.4,1,6,True,False,True,False,6,10
2026-01-25,12903,Golden Temple Mail,KOTA,46.5,1,6,True,False,True,False,7,10
2026-01-25,12903,Golden Temple Mail,SWM,63.6,1,6,True,False,True,False,8,10
2026-01-25,12903,Golden Temple Mail,MTJ,84.5,1,6,True,False,True,False,9,10
2026-01-25,12903,Golden Temple Mail,NDLS,91.7,1,6,True,False,True,False,10,10
2026-01-25,12925,Paschim Express,MMCT,0.0,1,6,True,False,True,False,1,9
2026-01-25,12925,Paschim Express,BVI,7.4,1,6,True,False,True,False,2,9
2026-01-25,12925,Paschim Express,ST,22.4,1,6,True,False,True,False,3,9
2026-01-25,12925,Paschim Express,BRC,35.4,1,6,True,False,True,False,4,9
2026-01-25,12925,Paschim Express,RTM,30.8,1,6,True,False,True,False,5,9
2026-01-25,12925,Paschim Express,KOTA,36.6,1,6,True,False,True,False,6,9
2026-01-25,12925,Paschim Express,SWM,39.0,1,6,True,False,True,False,7,9
2026-01-25,12925,Paschim Express,MTJ,58.6,1,6,True,False,True,False,8,9
2026-01-25,12925,Paschim Express,NDLS,67.8,1,6,True,False,True,False,9,9
2026-01-25,12909,Garib Rath,MMCT,1.1,1,6,True,False,True,False,1,6
2026-01-25,12909,Garib Rath,BVI,19.9,1,6,True,False,True,False,2,6
2026-01-25,12909,Garib Rath,ST,20.9,1,6,True,False,True,False,3,6
2026-01-25,12909,Garib Rath,BRC,37.0,1,6,True,False,True,False,4,6
2026-01-25,12909,Garib Rath,KOTA,55.0,1,6,True,False,True,False,5,6
2026-01-25,12909,Garib Rath,NDLS,56.7,1,6,True,False,True,False,6,6
2026-01-25,12137,Punjab Mail,CSMT,1.5,1,6,True,False,True,False,1,12
2026-01-25,12137,Punjab Mail,KYN,10.4,1,6,True,False,True,False,2,12
2026-01-25,12137,Punjab Mail,NMD,5.4,1,6,True,False,True,False,3,12
2026-01-25,12137,Punjab Mail,MMR,23.8,1,6,True,False,True,False,4,12
2026-01-25,12137,Punjab Mail,BSL,19.5,1,6,True,False,True,False,5,12
2026-01-25,12137,Punjab Mail,ET,24.3,1,6,True,False,True,False,6,12
2026-01-25,12137,Punjab Mail,BPL,23.2,1,6,True,False,True,False,7,12
2026-01-25,12137,Punjab Mail,JHS,37.0,1,6,True,False,True,False,8,12
2026-01-25,12137,Punjab Mail,GWL,32.0,1,6,True,False,True,False,9,12
2026-01-25,12137,Punjab Mail,AGC,38.9,1,6,True,False,True,False,10,12
2026-01-25,12137,Punjab Mail,MTJ,36.2,1,6,True,False,True,False,11,12
2026-01-25,12137,Punjab Mail,NDLS,45.2,1,6,True,False,True,False,12,12
2026-01-25,12621,Tamil Nadu Express,CSMT,5.2,1,6,True,False,True,False,1,9
2026-01-25,12621,Tamil Nadu Express,KYN,0.0,1,6,True,False,True,False,2,9
2026-01-25,12621,Tamil Nadu Express,MMR,8.4,1,6,True,False,True,False,3,9
2026-01-25,12621,Tamil Nadu Express,BSL,21.3,1,6,True,False,True,False,4,9
2026-01-25,12621,Tamil Nadu Express,ET,42.0,1,6,True,False,True,False,5,9
2026-01-25,12621,Tamil Nadu Express,BPL,49.7,1,6,True,False,True,False,6,9
2026-01-25,12621,Tamil Nadu Express,JHS,60.2,1,6,True,False,True,False,7,9
2026-01-25,12621,Tamil Nadu Express,AGC,56.9,1,6,True,False,True,False,8,9
2026-01-25,12621,Tamil Nadu Express,NDLS,63.7,1,6,True,False,True,False,9,9
2026-01-25,12261,Mumbai Duronto Central,CSMT,9.7,1,6,True,False,True,False,1,2
2026-01-25,12261,Mumbai Duronto Central,NDLS,22.4,1,6,True,False,True,False,2,2
2026-01-25,12187,Mumbai Garib Rath,CSMT,3.3,1,6,True,False,True,False,1,7
2026-01-25,12187,Mumbai Garib Rath,KYN,9.1,1,6,True,False,True,False,2,7
2026-01-25,12187,Mumbai Garib Rath,BSL,15.4,1,6,True,False,True,False,3,7
2026-01-25,12187,Mumbai Garib Rath,BPL,24.4,1,6,True,False,True,False,4,7
2026-01-25,12187,Mumbai Garib Rath,JHS,30.7,1,6,True,False,True,False,5,7
2026-01-25,12187,Mumbai Garib Rath,GWL,29.9,1,6,True,False,True,False,6,7
2026-01-25,12187,Mumbai Garib Rath,NDLS,39.8,1,6,True,False,True,False,7,7
2026-01-24,12951,Mumbai Rajdhani,MMCT,0.0,1,5,True,False,True,False,1,5
2026-01-24,12951,Mumbai Rajdhani,BRC,0.0,1,5,True,False,True,False,2,5
2026-01-24,12951,Mumbai Rajdhani,KOTA,8.2,1,5,True,False,True,False,3,5
2026-01-24,12951,Mumbai Rajdhani,SWM,3.2,1,5,True,False,True,False,4,5
2026-01-24,12951,Mumbai Rajdhani,NDLS,24.8,1,5,True,False,True,False,5,5
2026-01-24,12953,August Kranti Rajdhani,MMCT,0.0,1,5,True,False,True,False,1,6
2026-01-24,12953,August Kranti Rajdhani,ST,0.0,1,5,True,False,True,False,2,6
2026-01-24,12953,August Kranti Rajdhani,BRC,6.2,1,5,True,False,True,False,3,6
2026-01-24,12953,August Kranti Rajdhani,RTM,18.2,1,5,True,False,True,False,4,6
2026-01-24,12953,August Kranti Rajdhani,KOTA,15.9,1,5,True,False,True,False,5,6
2026-01-24,12953,August Kranti Rajdhani,NDLS,14.9,1,5,True,False,True,False,6,6
2026-01-24,12267,Mumbai Duronto,MMCT,8.3,1,5,True,False,True,False,1,2
2026-01-24,12267,Mumbai Duronto,NDLS,8.3,1,5,True,False,True,False,2,2
2026-01-24,12903,Golden Temple Mail,MMCT,4.2,1,5,True,False,True,False,1,10
2026-01-24,12903,Golden Temple Mail,BVI,0.0,1,5,True,False,True,False,2,10
2026-01-24,12903,Golden Temple Mail,BL,0.0,1,5,True,False,True,False,3,10
2026-01-24,12903,Golden Temple Mail,ST,8.5,1,5,True,False,True,False,4,10
2026-01-24,12903,Golden Temple Mail,BRC,11.6,1,5,True,False,True,False,5,10
2026-01-24,12903,Golden Temple Mail,RTM,33.0,1,5,True,False,True,False,6,10
2026-01-24,12903,Golden Temple Mail,KOTA,41.6,1,5,True,False,True,False,7,10
2026-01-24,12903,Golden Temple Mail,SWM,39.8,1,5,True,False,True,False,8,10
2026-01-24,12903,Golden Temple Mail,MTJ,54.4,1,5,True,False,True,False,9,10
2026-01-24,12903,Golden Temple Mail,NDLS,53.7,1,5,True,False,True,False,10,10
2026-01-24,12925,Paschim Express,MMCT,12.4,1,5,True,False,True,False,1,9
2026-01-24,12925,Paschim Express,BVI,8.8,1,5,True,False,True,False,2,9
2026-01-24,12925,Paschim Express,ST,17.6,1,5,True,False,True,False,3,9
2026-01-24,12925,Paschim Express,BRC,35.1,1,5,True,False,True,False,4,9
2026-01-24,12925,Paschim Express,RTM,39.9,1,5,True,False,True,False,5,9
2026-01-24,12925,Paschim Express,KOTA,38.9,1,5,True,False,True,False,6,9
2026-01-24,12925,Paschim Express,SWM,40.3,1,5,True,False,True,False,7,9
2026-01-24,12925,Paschim Express,MTJ,44.3,1,5,True,False,True,False,8,9
2026-01-24,12925,Paschim Express,NDLS,39.7,1,5,True,False,True,False,9,9
2026-01-24,12909,Garib Rath,MMCT,5.5,1,5,True,False,True,False,1,6
2026-01-24,12909,Garib Rath,BVI,8.3,1,5,True,False,True,False,2,6
2026-01-24,12909,Garib Rath,ST,11.7,1,5,True,False,True,False,3,6
2026-01-24,12909,Garib Rath,BRC,28.7,1,5,True,False,True,False,4,6
2026-01-24,12909,Garib Rath,KOTA,32.8,1,5,True,False,True,False,5,6
2026-01-24,12909,Garib Rath,NDLS,46.1,1,5,True,False,True,False,6,6
2026-01-24,12137,Punjab Mail,CSMT,20.1,1,5,True,False,True,False,1,12
2026-01-24,12137,Punjab Mail,KYN,12.2,1,5,True,False,True,False,2,12
2026-01-24,12137,Punjab Mail,NMD,7.2,1,5,True,False,True,False,3,12
2026-01-24,12137,Punjab Mail,MMR,13.1,1,5,True,False,True,False,4,12
2026-01-24,12137,Punjab Mail,BSL,16.1,1,5,True,False,True,False,5,12
2026-01-24,12137,Punjab Mail,ET,24.4,1,5,True,False,True,False,6,12
2026-01-24,12137,Punjab Mail,BPL,33.7,1,5,True,False,True,False,7,12
2026-01-24,12137,Punjab Mail,JHS,86.3,1,5,True,False,True,False,8,12
2026-01-24,12137,Punjab Mail,GWL,85.6,1,5,True,False,True,False,9,12
2026-01-24,12137,Punjab Mail,AGC,85.1,1,5,True,False,True,False,10,12
2026-01-24,12137,Punjab Mail,MTJ,91.7,1,5,True,False,True,False,11,12
2026-01-24,12137,Punjab Mail,NDLS,104.5,1,5,True,False,True,False,12,12
2026-01-24,12621,Tamil Nadu Express,CSMT,24.9,1,5,True,False,True,False,1,9
2026-01-24,12621,Tamil Nadu Express,KYN,10.9,1,5,True,False,True,False,2,9
2026-01-24,12621,Tamil Nadu Express,MMR,16.7,1,5,True,False,True,False,3,9
2026-01-24,12621,Tamil Nadu Express,BSL,33.2,1,5,True,False,True,False,4,9
2026-01-24,12621,Tamil Nadu Express,ET,64.6,1,5,True,False,True,False,5,9
2026-01-24,12621,Tamil Nadu Express,BPL,89.4,1,5,True,False,True,False,6,9
2026-01-24,12621,Tamil Nadu Express,JHS,102.8,1,5,True,False,True,False,7,9
2026-01-24,12621,Tamil Nadu Express,AGC,110.2,1,5,True,False,True,False,8,9
2026-01-24,12621,Tamil Nadu Express,NDLS,112.2,1,5,True,False,True,False,9,9
