date,station_code,station_name,hour,passenger_count,platform_capacity,utilization,crowd_level,day_of_week
2026-02-24,BPL,Bhopal Junction,8,7113,3000,2.371,Critical,1
2026-02-24,BPL,Bhopal Junction,9,7366,3000,2.455,Critical,1
2026-02-24,BPL,Bhopal Junction,10,4569,3000,1.523,Critical,1
2026-02-24,BPL,Bhopal Junction,11,3762,3000,1.254,Critical,1
2026-02-24,BPL,Bhopal Junction,12,3065,3000,1.022,Critical,1
2026-02-24,BPL,Bhopal Junction,13,2897,3000,0.966,Critical,1
2026-02-24,BPL,Bhopal Junction,14,3473,3000,1.158,Critical,1
2026-02-24,BPL,Bhopal Junction,15,4439,3000,1.48,Critical,1
2026-02-24,BPL,Bhopal Junction,16,3940,3000,1.313,Critical,1
2026-02-24,BPL,Bhopal Junction,17,8082,3000,2.694,Critical,1
2026-02-24,BPL,Bhopal Junction,18,9226,3000,3.075,Critical,1
2026-02-24,BPL,Bhopal Junction,19,8561,3000,2.854,Critical,1
2026-02-24,BPL,Bhopal Junction,20,2872,3000,0.957,Critical,1
2026-02-24,BPL,Bhopal Junction,21,4349,3000,1.45,Critical,1
2026-02-24,BPL,Bhopal Junction,22,2729,3000,0.91,Critical,1
2026-02-24,BPL,Bhopal Junction,23,2892,3000,0.964,Critical,1
2026-02-24,JHS,Jhansi Junction,0,397,4000,0.099,Low,1
2026-02-24,JHS,Jhansi Junction,1,621,4000,0.155,Low,1
2026-02-24,JHS,Jhansi Junction,2,289,4000,0.072,Low,1
2026-02-24,JHS,Jhansi Junction,3,388,4000,0.097,Low,1
2026-02-24,JHS,Jhansi Junction,4,251,4000,0.063,Low,1
2026-02-24,JHS,Jhansi Junction,5,1617,4000,0.404,Moderate,1
2026-02-24,JHS,Jhansi Junction,6,1924,4000,0.481,Moderate,1
2026-02-24,JHS,Jhansi Junction,7,5207,4000,1.302,Critical,1
2026-02-24,JHS,Jhansi Junction,8,6389,4000,1.597,Critical,1
2026-02-24,JHS,Jhansi Junction,9,3737,4000,0.934,Critical,1
2026-02-24,JHS,Jhansi Junction,10,4456,4000,1.114,Critical,1
2026-02-24,JHS,Jhansi Junction,11,3604,4000,0.901,Critical,1
2026-02-24,JHS,Jhansi Junction,12,2154,4000,0.538,Moderate,1
2026-02-24,JHS,Jhansi Junction,13,2640,4000,0.66,Moderate,1
2026-02-24,JHS,Jhansi Junction,14,2149,4000,0.537,Moderate,1
2026-02-24,JHS,Jhansi Junction,15,3004,4000,0.751,High,1
2026-02-24,JHS,Jhansi Junction,16,4222,4000,1.056,Critical,1
2026-02-24,JHS,Jhansi Junction,17,5647,4000,1.412,Critical,1
2026-02-24,JHS,Jhansi Junction,18,5820,4000,1.455,Critical,1
2026-02-24,JHS,Jhansi Junction,19,5731,4000,1.433,Critical,1
2026-02-24,JHS,Jhansi Junction,20,4396,4000,1.099,Critical,1
2026-02-24,JHS,Jhansi Junction,21,4418,4000,1.105,Critical,1
2026-02-24,JHS,Jhansi Junction,22,2143,4000,0.536,Moderate,1
2026-02-24,JHS,Jhansi Junction,23,2100,4000,0.525,Moderate,1
2026-02-24,GWL,Gwalior Junction,0,250,2500,0.1,Low,1
2026-02-24,GWL,Gwalior Junction,1,295,2500,0.118,Low,1
2026-02-24,GWL,Gwalior Junction,2,473,2500,0.189,Low,1
2026-02-24,GWL,Gwalior Junction,3,444,2500,0.178,Low,1
2026-02-24,GWL,Gwalior Junction,4,226,2500,0.09,Low,1
2026-02-24,GWL,Gwalior Junction,5,1331,2500,0.532,Moderate,1
2026-02-24,GWL,Gwalior Junction,6,1876,2500,0.75,High,1
2026-02-24,GWL,Gwalior Junction,7,6023,2500,2.409,Critical,1
2026-02-24,GWL,Gwalior Junction,8,5767,2500,2.307,Critical,1
2026-02-24,GWL,Gwalior Junction,9,5770,2500,2.308,Critical,1
2026-02-24,GWL,Gwalior Junction,10,2825,2500,1.13,Critical,1
2026-02-24,GWL,Gwalior Junction,11,3720,2500,1.488,Critical,1
2026-02-24,GWL,Gwalior Junction,12,1615,2500,0.646,Moderate,1
2026-02-24,GWL,Gwalior Junction,13,1922,2500,0.769,High,1
2026-02-24,GWL,Gwalior Junction,14,1941,2500,0.776,High,1
2026-02-24,GWL,Gwalior Junction,15,2813,2500,1.125,Critical,1
2026-02-24,GWL,Gwalior Junction,16,2316,2500,0.926,Critical,1
2026-02-24,GWL,Gwalior Junction,17,4516,2500,1.806,Critical,1
2026-02-24,GWL,Gwalior Junction,18,7738,2500,3.095,Critical,1
2026-02-24,GWL,Gwalior Junction,19,6661,2500,2.664,Critical,1
2026-02-24,GWL,Gwalior Junction,20,2464,2500,0.986,Critical,1
2026-02-24,GWL,Gwalior Junction,21,2221,2500,0.888,High,1
2026-02-24,GWL,Gwalior Junction,22,1533,2500,0.613,Moderate,1
2026-02-24,GWL,Gwalior Junction,23,2025,2500,0.81,High,1
2026-02-24,AGC,Agra Cantt,0,713,3000,0.238,Low,1
2026-02-24,AGC,Agra Cantt,1,674,3000,0.225,Low,1
2026-02-24,AGC,Agra Cantt,2,414,3000,0.138,Low,1
2026-02-24,AGC,Agra Cantt,3,599,3000,0.2,Low,1
2026-02-24,AGC,Agra Cantt,4,370,3000,0.123,Low,1
2026-02-24,AGC,Agra Cantt,5,2190,3000,0.73,High,1
2026-02-24,AGC,Agra Cantt,6,3052,3000,1.017,Critical,1
2026-02-24,AGC,Agra Cantt,7,7707,3000,2.569,Critical,1
2026-02-24,AGC,Agra Cantt,8,6243,3000,2.081,Critical,1
2026-02-24,AGC,Agra Cantt,9,7049,3000,2.35,Critical,1
2026-02-24,AGC,Agra Cantt,10,4420,3000,1.473,Critical,1
2026-02-24,AGC,Agra Cantt,11,3806,3000,1.269,Critical,1
2026-02-24,AGC,Agra Cantt,12,3309,3000,1.103,Critical,1
2026-02-24,AGC,Agra Cantt,13,1903,3000,0.634,Moderate,1
2026-02-24,AGC,Agra Cantt,14,3184,3000,1.061,Critical,1
2026-02-24,AGC,Agra Cantt,15,4463,3000,1.488,Critical,1
2026-02-24,AGC,Agra Cantt,16,3147,3000,1.049,Critical,1
2026-02-24,AGC,Agra Cantt,17,8832,3000,2.944,Critical,1
2026-02-24,AGC,Agra Cantt,18,6118,3000,2.039,Critical,1
2026-02-24,AGC,Agra Cantt,19,5975,3000,1.992,Critical,1
2026-02-24,AGC,Agra Cantt,20,2685,3000,0.895,High,1
2026-02-24,AGC,Agra Cantt,21,2994,3000,0.998,Critical,1
2026-02-24,AGC,Agra Cantt,22,2758,3000,0.919,Critical,1
2026-02-24,AGC,Agra Cantt,23,3492,3000,1.164,Critical,1
2026-02-23,MMCT,Mumbai Central,0,749,4000,0.187,Low,0
2026-02-23,MMCT,Mumbai Central,1,1566,4000,0.392,Low,0
2026-02-23,MMCT,Mumbai Central,2,1454,4000,0.363,Low,0
2026-02-23,MMCT,Mumbai Central,3,1170,4000,0.292,Low,0
2026-02-23,MMCT,Mumbai Central,4,1753,4000,0.438,Moderate,0
2026-02-23,MMCT,Mumbai Central,5,4682,4000,1.171,Critical,0
2026-02-23,MMCT,Mumbai Central,6,4243,4000,1.061,Critical,0
2026-02-23,MMCT,Mumbai Central,7,15427,4000,3.857,Critical,0
2026-02-23,MMCT,Mumbai Central,8,13128,4000,3.282,Critical,0
2026-02-23,MMCT,Mumbai Central,9,18956,4000,4.739,Critical,0
2026-02-23,MMCT,Mumbai Central,10,11997,4000,2.999,Critical,0
2026-02-23,MMCT,Mumbai Central,11,7256,4000,1.814,Critical,0
2026-02-23,MMCT,Mumbai Central,12,4285,4000,1.071,Critical,0
2026-02-23,MMCT,Mumbai Central,13,4490,4000,1.123,Critical,0
2026-02-23,MMCT,Mumbai Central,14,7066,4000,1.766,Critical,0
2026-02-23,MMCT,Mumbai Central,15,7330,4000,1.833,Critical,0
2026-02-23,MMCT,Mumbai Central,16,12527,4000,3.132,Critical,0
2026-02-23,MMCT,Mumbai Central,17,17301,4000,4.325,Critical,0
2026-02-23,MMCT,Mumbai Central,18,21416,4000,5.354,Critical,0
2026-02-23,MMCT,Mumbai Central,19,15117,4000,3.779,Critical,0
2026-02-23,MMCT,Mumbai Central,20,7541,4000,1.885,Critical,0
2026-02-23,MMCT,Mumbai Central,21,7446,4000,1.861,Critical,0
2026-02-23,MMCT,Mumbai Central,22,6182,4000,1.546,Critical,0
2026-02-23,MMCT,Mumbai Central,23,5389,4000,1.347,Critical,0
2026-02-23,BVI,Borivali,0,360,3000,0.12,Low,0
2026-02-23,BVI,Borivali,1,525,3000,0.175,Low,0
2026-02-23,BVI,Borivali,2,740,3000,0.247,Low,0
2026-02-23,BVI,Borivali,3,622,3000,0.207,Low,0
2026-02-23,BVI,Borivali,4,464,3000,0.155,Low,0
2026-02-23,BVI,Borivali,5,2829,3000,0.943,Critical,0
2026-02-23,BVI,Borivali,6,2723,3000,0.908,Critical,0
2026-02-23,BVI,Borivali,7,9848,3000,3.283,Critical,0
2026-02-23,BVI,Borivali,8,12580,3000,4.193,Critical,0
2026-02-23,BVI,Borivali,9,8989,3000,2.996,Critical,0
2026-02-23,BVI,Borivali,10,4988,3000,1.663,Critical,0
2026-02-23,BVI,Borivali,11,4672,3000,1.557,Critical,0
2026-02-23,BVI,Borivali,12,3115,3000,1.038,Critical,0
2026-02-23,BVI,Borivali,13,3147,3000,1.049,Critical,0
2026-02-23,BVI,Borivali,14,3786,3000,1.262,Critical,0
2026-02-23,BVI,Borivali,15,5729,3000,1.91,Critical,0
2026-02-23,BVI,Borivali,16,5447,3000,1.816,Critical,0
2026-02-23,BVI,Borivali,17,11672,3000,3.891,Critical,0
2026-02-23,BVI,Borivali,18,7379,3000,2.46,Critical,0
2026-02-23,BVI,Borivali,19,11971,3000,3.99,Critical,0
2026-02-23,BVI,Borivali,20,4410,3000,1.47,Critical,0
2026-02-23,BVI,Borivali,21,5142,3000,1.714,Critical,0
2026-02-23,BVI,Borivali,22,3714,3000,1.238,Critical,0
2026-02-23,BVI,Borivali,23,4337,3000,1.446,Critical,0
2026-02-23,BL,Valsad,0,116,1500,0.077,Low,0
2026-02-23,BL,Valsad,1,82,1500,0.055,Low,0
2026-02-23,BL,Valsad,2,96,1500,0.064,Low,0
2026-02-23,BL,Valsad,3,113,1500,0.075,Low,0
2026-02-23,BL,Valsad,4,177,1500,0.118,Low,0
2026-02-23,BL,Valsad,5,786,1500,0.524,Moderate,0
2026-02-23,BL,Valsad,6,573,1500,0.382,Low,0
2026-02-23,BL,Valsad,7,1278,1500,0.852,High,0
2026-02-23,BL,Valsad,8,1323,1500,0.882,High,0
2026-02-23,BL,Valsad,9,1662,1500,1.108,Critical,0
2026-02-23,BL,Valsad,10,924,1500,0.616,Moderate,0
2026-02-23,BL,Valsad,11,1059,1500,0.706,High,0
2026-02-23,BL,Valsad,12,536,1500,0.357,Low,0
2026-02-23,BL,Valsad,13,626,1500,0.417,Moderate,0
2026-02-23,BL,Valsad,14,602,1500,0.401,Moderate,0
2026-02-23,BL,Valsad,15,1078,1500,0.719,High,0
2026-02-23,BL,Valsad,16,1116,1500,0.744,High,0
2026-02-23,BL,Valsad,17,1891,1500,1.261,Critical,0
2026-02-23,BL,Valsad,18,1726,1500,1.151,Critical,0
2026-02-23,BL,Valsad,19,2052,1500,1.368,Critical,0
2026-02-23,BL,Valsad,20,817,1500,0.545,Moderate,0
2026-02-23,BL,Valsad,21,811,1500,0.541,Moderate,0
2026-02-23,BL,Valsad,22,673,1500,0.449,Moderate,0
2026-02-23,BL,Valsad,23,574,1500,0.383,Low,0
2026-02-23,ST,Surat,0,1107,3000,0.369,Low,0
2026-02-23,ST,Surat,1,858,3000,0.286,Low,0
2026-02-23,ST,Surat,2,1153,3000,0.384,Low,0
2026-02-23,ST,Surat,3,469,3000,0.156,Low,0
2026-02-23,ST,Surat,4,744,3000,0.248,Low,0
2026-02-23,ST,Surat,5,4376,3000,1.459,Critical,0
2026-02-23,ST,Surat,6,3618,3000,1.206,Critical,0
2026-02-23,ST,Surat,7,9867,3000,3.289,Critical,0
2026-02-23,ST,Surat,8,11545,3000,3.848,Critical,0
2026-02-23,ST,Surat,9,13019,3000,4.34,Critical,0
2026-02-23,ST,Surat,10,6816,3000,2.272,Critical,0
2026-02-23,ST,Surat,11,6764,3000,2.255,Critical,0
2026-02-23,ST,Surat,12,3072,3000,1.024,Critical,0
2026-02-23,ST,Surat,13,3497,3000,1.166,Critical,0
2026-02-23,ST,Surat,14,3771,3000,1.257,Critical,0
2026-02-23,ST,Surat,15,6049,3000,2.016,Critical,0
2026-02-23,ST,Surat,16,6074,3000,2.025,Critical,0
2026-02-23,ST,Surat,17,11736,3000,3.912,Critical,0
2026-02-23,ST,Surat,18,13215,3000,4.405,Critical,0
2026-02-23,ST,Surat,19,7493,3000,2.498,Critical,0
2026-02-23,ST,Surat,20,5272,3000,1.757,Critical,0
2026-02-23,ST,Surat,21,5412,3000,1.804,Critical,0
2026-02-23,ST,Surat,22,4518,3000,1.506,Critical,0
2026-02-23,ST,Surat,23,4453,3000,1.484,Critical,0
2026-02-23,BRC,Vadodara Junction,0,443,3500,0.127,Low,0
2026-02-23,BRC,Vadodara Junction,1,365,3500,0.104,Low,0
2026-02-23,BRC,Vadodara Junction,2,713,3500,0.204,Low,0
2026-02-23,BRC,Vadodara Junction,3,697,3500,0.199,Low,0
2026-02-23,BRC,Vadodara Junction,4,765,3500,0.219,Low,0
2026-02-23,BRC,Vadodara Junction,5,3384,3500,0.967,Critical,0
2026-02-23,BRC,Vadodara Junction,6,3651,3500,1.043,Critical,0
2026-02-23,BRC,Vadodara Junction,7,8844,3500,2.527,Critical,0
2026-02-23,BRC,Vadodara Junction,8,8320,3500,2.377,Critical,0
2026-02-23,BRC,Vadodara Junction,9,10426,3500,2.979,Critical,0
2026-02-23,BRC,Vadodara Junction,10,6039,3500,1.725,Critical,0
2026-02-23,BRC,Vadodara Junction,11,5538,3500,1.582,Critical,0
2026-02-23,BRC,Vadodara Junction,12,2730,3500,0.78,High,0
2026-02-23,BRC,Vadodara Junction,13,3363,3500,0.961,Critical,0
2026-02-23,BRC,Vadodara Junction,14,3132,3500,0.895,High,0
2026-02-23,BRC,Vadodara Junction,15,5238,3500,1.497,Critical,0
2026-02-23,BRC,Vadodara Junction,16,4879,3500,1.394,Critical,0
2026-02-23,BRC,Vadodara Junction,17,11946,3500,3.413,Critical,0
2026-02-23,BRC,Vadodara Junction,18,12699,3500,3.628,Critical,0
2026-02-23,BRC,Vadodara Junction,19,7596,3500,2.17,Critical,0
2026-02-23,BRC,Vadodara Junction,20,5427,3500,1.551,Critical,0
2026-02-23,BRC,Vadodara Junction,21,4965,3500,1.419,Critical,0
2026-02-23,BRC,Vadodara Junction,22,3721,3500,1.063,Critical,0
2026-02-23,BRC,Vadodara Junction,23,2612,3500,0.746,High,0
2026-02-23,RTM,Ratlam Junction,0,252,2500,0.101,Low,0
2026-02-23,RTM,Ratlam Junction,1,426,2500,0.17,Low,0
2026-02-23,RTM,Ratlam Junction,2,297,2500,0.119,Low,0
2026-02-23,RTM,Ratlam Junction,3,254,2500,0.102,Low,0
2026-02-23,RTM,Ratlam Junction,4,209,2500,0.084,Low,0
2026-02-23,RTM,Ratlam Junction,5,1362,2500,0.545,Moderate,0
2026-02-23,RTM,Ratlam Junction,6,1277,2500,0.511,Moderate,0
2026-02-23,RTM,Ratlam Junction,7,5063,2500,2.025,Critical,0
2026-02-23,RTM,Ratlam Junction,8,4025,2500,1.61,Critical,0
2026-02-23,RTM,Ratlam Junction,9,4096,2500,1.638,Critical,0
2026-02-23,RTM,Ratlam Junction,10,2245,2500,0.898,High,0
2026-02-23,RTM,Ratlam Junction,11,2472,2500,0.989,Critical,0
2026-02-23,RTM,Ratlam Junction,12,1023,2500,0.409,Moderate,0
2026-02-23,RTM,Ratlam Junction,13,1709,2500,0.684,Moderate,0
2026-02-23,RTM,Ratlam Junction,14,1105,2500,0.442,Moderate,0
2026-02-23,RTM,Ratlam Junction,15,2594,2500,1.038,Critical,0
2026-02-23,RTM,Ratlam Junction,16,2247,2500,0.899,High,0
2026-02-23,RTM,Ratlam Junction,17,5780,2500,2.312,Critical,0
2026-02-23,RTM,Ratlam Junction,18,3632,2500,1.453,Critical,0
2026-02-23,RTM,Ratlam Junction,19,3359,2500,1.344,Critical,0
2026-02-23,RTM,Ratlam Junction,20,2275,2500,0.91,Critical,0
2026-02-23,RTM,Ratlam Junction,21,1874,2500,0.75,High,0
2026-02-23,RTM,Ratlam Junction,22,1716,2500,0.686,Moderate,0
2026-02-23,RTM,Ratlam Junction,23,1753,2500,0.701,High,0
2026-02-23,KOTA,Kota Junction,0,446,3000,0.149,Low,0
2026-02-23,KOTA,Kota Junction,1,392,3000,0.131,Low,0
2026-02-23,KOTA,Kota Junction,2,439,3000,0.146,Low,0
2026-02-23,KOTA,Kota Junction,3,365,3000,0.122,Low,0
2026-02-23,KOTA,Kota Junction,4,567,3000,0.189,Low,0
2026-02-23,KOTA,Kota Junction,5,1779,3000,0.593,Moderate,0
2026-02-23,KOTA,Kota Junction,6,2215,3000,0.738,High,0
2026-02-23,KOTA,Kota Junction,7,4210,3000,1.403,Critical,0
2026-02-23,KOTA,Kota Junction,8,4627,3000,1.542,Critical,0
2026-02-23,KOTA,Kota Junction,9,4902,3000,1.634,Critical,0
2026-02-23,KOTA,Kota Junction,10,3497,3000,1.166,Critical,0
2026-02-23,KOTA,Kota Junction,11,2368,3000,0.789,High,0
2026-02-23,KOTA,Kota Junction,12,1547,3000,0.516,Moderate,0
2026-02-23,KOTA,Kota Junction,13,1930,3000,0.643,Moderate,0
2026-02-23,KOTA,Kota Junction,14,2585,3000,0.862,High,0
2026-02-23,KOTA,Kota Junction,15,2843,3000,0.948,Critical,0
2026-02-23,KOTA,Kota Junction,16,3655,3000,1.218,Critical,0
2026-02-23,KOTA,Kota Junction,17,6789,3000,2.263,Critical,0
2026-02-23,KOTA,Kota Junction,18,6149,3000,2.05,Critical,0
2026-02-23,KOTA,Kota Junction,19,7287,3000,2.429,Critical,0
2026-02-23,KOTA,Kota Junction,20,2404,3000,0.801,High,0
2026-02-23,KOTA,Kota Junction,21,4134,3000,1.378,Critical,0
2026-02-23,KOTA,Kota Junction,22,1695,3000,0.565,Moderate,0
2026-02-23,KOTA,Kota Junction,23,1793,3000,0.598,Moderate,0
2026-02-23,SWM,Sawai Madhopur,0,214,2000,0.107,Low,0
2026-02-23,SWM,Sawai Madhopur,1,84,2000,0.042,Low,0
2026-02-23,SWM,Sawai Madhopur,2,232,2000,0.116,Low,0
2026-02-23,SWM,Sawai Madhopur,3,214,2000,0.107,Low,0
2026-02-23,SWM,Sawai Madhopur,4,171,2000,0.086,Low,0
2026-02-23,SWM,Sawai Madhopur,5,689,2000,0.344,Low,0
2026-02-23,SWM,Sawai Madhopur,6,828,2000,0.414,Moderate,0
2026-02-23,SWM,Sawai Madhopur,7,2385,2000,1.192,Critical,0
2026-02-23,SWM,Sawai Madhopur,8,2163,2000,1.081,Critical,0
2026-02-23,SWM,Sawai Madhopur,9,3083,2000,1.542,Critical,0
2026-02-23,SWM,Sawai Madhopur,10,1068,2000,0.534,Moderate,0
2026-02-23,SWM,Sawai Madhopur,11,1317,2000,0.658,Moderate,0
2026-02-23,SWM,Sawai Madhopur,12,816,2000,0.408,Moderate,0
2026-02-23,SWM,Sawai Madhopur,13,864,2000,0.432,Moderate,0
2026-02-23,SWM,Sawai Madhopur,14,753,2000,0.377,Low,0
2026-02-23,SWM,Sawai Madhopur,15,1127,2000,0.564,Moderate,0
2026-02-23,SWM,Sawai Madhopur,16,1344,2000,0.672,Moderate,0
2026-02-23,SWM,Sawai Madhopur,17,2479,2000,1.24,Critical,0
2026-02-23,SWM,Sawai Madhopur,18,1650,2000,0.825,High,0
2026-02-23,SWM,Sawai Madhopur,19,1488,2000,0.744,High,0
2026-02-23,SWM,Sawai Madhopur,20,1150,2000,0.575,Moderate,0
2026-02-23,SWM,Sawai Madhopur,21,1453,2000,0.727,High,0
2026-02-23,SWM,Sawai Madhopur,22,686,2000,0.343,Low,0
2026-02-23,SWM,Sawai Madhopur,23,914,2000,0.457,Moderate,0
2026-02-23,MTJ,Mathura Junction,0,612,3000,0.204,Low,0
2026-02-23,MTJ,Mathura Junction,1,256,3000,0.085,Low,0
2026-02-23,MTJ,Mathura Junction,2,356,3000,0.119,Low,0
2026-02-23,MTJ,Mathura Junction,3,282,3000,0.094,Low,0
2026-02-23,MTJ,Mathura Junction,4,408,3000,0.136,Low,0
2026-02-23,MTJ,Mathura Junction,5,2909,3000,0.97,Critical,0
2026-02-23,MTJ,Mathura Junction,6,2715,3000,0.905,Critical,0
2026-02-23,MTJ,Mathura Junction,7,6888,3000,2.296,Critical,0
2026-02-23,MTJ,Mathura Junction,8,6080,3000,2.027,Critical,0
2026-02-23,MTJ,Mathura Junction,9,4776,3000,1.592,Critical,0
2026-02-23,MTJ,Mathura Junction,10,3682,3000,1.227,Critical,0
2026-02-23,MTJ,Mathura Junction,11,3049,3000,1.016,Critical,0
2026-02-23,MTJ,Mathura Junction,12,2348,3000,0.783,High,0
2026-02-23,MTJ,Mathura Junction,13,2967,3000,0.989,Critical,0
2026-02-23,MTJ,Mathura Junction,14,2272,3000,0.757,High,0
2026-02-23,MTJ,Mathura Junction,15,3281,3000,1.094,Critical,0
2026-02-23,MTJ,Mathura Junction,16,2824,3000,0.941,Critical,0
2026-02-23,MTJ,Mathura Junction,17,6447,3000,2.149,Critical,0
2026-02-23,MTJ,Mathura Junction,18,5433,3000,1.811,Critical,0
2026-02-23,MTJ,Mathura Junction,19,5382,3000,1.794,Critical,0
2026-02-23,MTJ,Mathura Junction,20,2472,3000,0.824,High,0
2026-02-23,MTJ,Mathura Junction,21,4405,3000,1.468,Critical,0
2026-02-23,MTJ,Mathura Junction,22,1872,3000,0.624,Moderate,0
2026-02-23,MTJ,Mathura Junction,23,3176,3000,1.059,Critical,0
2026-02-23,NDLS,New Delhi,0,4317,8000,0.54,Moderate,0
2026-02-23,NDLS,New Delhi,1,3575,8000,0.447,Moderate,0
2026-02-23,NDLS,New Delhi,2,3007,8000,0.376,Low,0
2026-02-23,NDLS,New Delhi,3,5342,8000,0.668,Moderate,0
2026-02-23,NDLS,New Delhi,4,2206,8000,0.276,Low,0
2026-02-23,NDLS,New Delhi,5,16256,8000,2.032,Critical,0
2026-02-23,NDLS,New Delhi,6,20784,8000,2.598,Critical,0
2026-02-23,NDLS,New Delhi,7,44762,8000,5.595,Critical,0
2026-02-23,NDLS,New Delhi,8,53837,8000,6.73,Critical,0
2026-02-23,NDLS,New Delhi,9,65023,8000,8.128,Critical,0
2026-02-23,NDLS,New Delhi,10,39272,8000,4.909,Critical,0
2026-02-23,NDLS,New Delhi,11,30080,8000,3.76,Critical,0
2026-02-23,NDLS,New Delhi,12,22672,8000,2.834,Critical,0
2026-02-23,NDLS,New Delhi,13,14350,8000,1.794,Critical,0
2026-02-23,NDLS,New Delhi,14,18518,8000,2.315,Critical,0
2026-02-23,NDLS,New Delhi,15,32875,8000,4.109,Critical,0
2026-02-23,NDLS,New Delhi,16,32004,8000,4.0,Critical,0
2026-02-23,NDLS,New Delhi,17,61416,8000,7.677,Critical,0
2026-02-23,NDLS,New Delhi,18,45054,8000,5.632,Critical,0
2026-02-23,NDLS,New Delhi,19,71253,8000,8.907,Critical,0
2026-02-23,NDLS,New Delhi,20,24008,8000,3.001,Critical,0
2026-02-23,NDLS,New Delhi,21,28276,8000,3.534,Critical,0
2026-02-23,NDLS,New Delhi,22,12763,8000,1.595,Critical,0
2026-02-23,NDLS,New Delhi,23,19770,8000,2.471,Critical,0
2026-02-23,CSMT,Mumbai CSMT,0,3180,9000,0.353,Low,0
2026-02-23,CSMT,Mumbai CSMT,1,1664,9000,0.185,Low,0
2026-02-23,CSMT,Mumbai CSMT,2,1883,9000,0.209,Low,0
2026-02-23,CSMT,Mumbai CSMT,3,3151,9000,0.35,Low,0
2026-02-23,CSMT,Mumbai CSMT,4,3650,9000,0.406,Moderate,0
2026-02-23,CSMT,Mumbai CSMT,5,11869,9000,1.319,Critical,0
2026-02-23,CSMT,Mumbai CSMT,6,19092,9000,2.121,Critical,0
2026-02-23,CSMT,Mumbai CSMT,7,31772,9000,3.53,Critical,0
2026-02-23,CSMT,Mumbai CSMT,8,25172,9000,2.797,Critical,0
2026-02-23,CSMT,Mumbai CSMT,9,42848,9000,4.761,Critical,0
2026-02-23,CSMT,Mumbai CSMT,10,22630,9000,2.514,Critical,0
2026-02-23,CSMT,Mumbai CSMT,11,20723,9000,2.303,Critical,0
2026-02-23,CSMT,Mumbai CSMT,12,17435,9000,1.937,Critical,0
2026-02-23,CSMT,Mumbai CSMT,13,14902,9000,1.656,Critical,0
2026-02-23,CSMT,Mumbai CSMT,14,14075,9000,1.564,Critical,0
2026-02-23,CSMT,Mumbai CSMT,15,19231,9000,2.137,Critical,0
2026-02-23,CSMT,Mumbai CSMT,16,22661,9000,2.518,Critical,0
2026-02-23,CSMT,Mumbai CSMT,17,38416,9000,4.268,Critical,0
2026-02-23,CSMT,Mumbai CSMT,18,50787,9000,5.643,Critical,0
2026-02-23,CSMT,Mumbai CSMT,19,28473,9000,3.164,Critical,0
2026-02-23,CSMT,Mumbai CSMT,20,19812,9000,2.201,Critical,0
2026-02-23,CSMT,Mumbai CSMT,21,21171,9000,2.352,Critical,0
2026-02-23,CSMT,Mumbai CSMT,22,12382,9000,1.376,Critical,0
2026-02-23,CSMT,Mumbai CSMT,23,13691,9000,1.521,Critical,0
2026-02-23,KYN,Kalyan Junction,0,532,4000,0.133,Low,0
2026-02-23,KYN,Kalyan Junction,1,387,4000,0.097,Low,0
2026-02-23,KYN,Kalyan Junction,2,635,4000,0.159,Low,0
2026-02-23,KYN,Kalyan Junction,3,544,4000,0.136,Low,0
2026-02-23,KYN,Kalyan Junction,4,680,4000,0.17,Low,0
2026-02-23,KYN,Kalyan Junction,5,5039,4000,1.26,Critical,0
2026-02-23,KYN,Kalyan Junction,6,4797,4000,1.199,Critical,0
2026-02-23,KYN,Kalyan Junction,7,10864,4000,2.716,Critical,0
2026-02-23,KYN,Kalyan Junction,8,11690,4000,2.922,Critical,0
2026-02-23,KYN,Kalyan Junction,9,9904,4000,2.476,Critical,0
2026-02-23,KYN,Kalyan Junction,10,8099,4000,2.025,Critical,0
2026-02-23,KYN,Kalyan Junction,11,6596,4000,1.649,Critical,0
2026-02-23,KYN,Kalyan Junction,12,3972,4000,0.993,Critical,0
2026-02-23,KYN,Kalyan Junction,13,5232,4000,1.308,Critical,0
2026-02-23,KYN,Kalyan Junction,14,4390,4000,1.097,Critical,0
2026-02-23,KYN,Kalyan Junction,15,8457,4000,2.114,Critical,0
2026-02-23,KYN,Kalyan Junction,16,6786,4000,1.696,Critical,0
2026-02-23,KYN,Kalyan Junction,17,8024,4000,2.006,Critical,0
2026-02-23,KYN,Kalyan Junction,18,7112,4000,1.778,Critical,0
2026-02-23,KYN,Kalyan Junction,19,12335,4000,3.084,Critical,0
2026-02-23,KYN,Kalyan Junction,20,6607,4000,1.652,Critical,0
2026-02-23,KYN,Kalyan Junction,21,5479,4000,1.37,Critical,0
2026-02-23,KYN,Kalyan Junction,22,3500,4000,0.875,High,0
2026-02-23,KYN,Kalyan Junction,23,4073,4000,1.018,Critical,0
2026-02-23,NMD,Nashik Road,0,431,2000,0.215,Low,0
2026-02-23,NMD,Nashik Road,1,396,2000,0.198,Low,0
2026-02-23,NMD,Nashik Road,2,177,2000,0.088,Low,0
2026-02-23,NMD,Nashik Road,3,221,2000,0.111,Low,0
2026-02-23,NMD,Nashik Road,4,431,2000,0.215,Low,0
2026-02-23,NMD,Nashik Road,5,1535,2000,0.767,High,0
